交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
601588,Deutsche Bank,Jason Ching,2016-04-01,20170401.0,买入,持有,调高,评级变动方向
601600,广发证券,巨国贤,2016-12-02,20171202.0,买入,持有,调高,评级变动方向
601628,华泰证券,罗毅,2016-11-06,20170506.0,买入,,调高,评级变动方向
601633,瑞银证券,邹天龙,2016-12-20,20171220.0,买入,中性,调高,评级变动方向
601636,华泰证券,鲍荣富,2016-11-17,20170517.0,买入,,调高,评级变动方向
601688,东吴证券,丁文韬,2016-03-30,20160930.0,买入,,调高,评级变动方向
601688,太平洋证券,张学,2016-05-23,20161123.0,买入,,调高,评级变动方向
601688,东北证券,高建,2016-07-01,20170101.0,买入,增持,调高,评级变动方向
601689,中信证券,陈俊斌,2016-12-28,20170628.0,买入,,调高,评级变动方向
601699,申万宏源,周泰,2016-04-18,20161018.0,买入,,调高,评级变动方向
601699,海通证券,吴杰,2016-07-29,20170129.0,买入,,调高,评级变动方向
601718,海通证券,于旭辉,2016-11-08,20170508.0,买入,,调高,评级变动方向
601789,长江证券,范超,2016-08-07,20170807.0,买入,,调高,评级变动方向
601818,安信证券,赵湘怀,2016-08-28,20170228.0,买入,,调高,评级变动方向
601866,申万宏源,王俊杰,2016-03-31,20160930.0,买入,,调高,评级变动方向
601888,Deutsche Bank,Tallan Zhou,2016-01-20,20170120.0,买入,持有,调高,评级变动方向
601888,东吴证券,张艺,2016-02-24,20160824.0,买入,,调高,评级变动方向
601928,海通证券,钟奇,2016-11-03,20170503.0,买入,,调高,评级变动方向
601933,申万宏源,王俊杰,2016-08-05,20170205.0,买入,增持,调高,评级变动方向
601933,东北证券,李强,2016-10-28,20170428.0,买入,增持,调高,评级变动方向
601998,长江证券,蒲东君,2016-05-28,20170528.0,买入,,调高,评级变动方向
601998,广发证券,沐华,2016-08-01,20170801.0,买入,持有,调高,评级变动方向
603006,海通证券,张宇,2016-10-13,20170413.0,买入,,调高,评级变动方向
603017,长江证券,周松,2016-10-27,20171027.0,买入,,调高,评级变动方向
603018,安信证券,夏天,2016-08-23,20170223.0,买入,,调高,评级变动方向
603019,华金证券,谭志勇,2016-01-22,20160722.0,买入,,调高,评级变动方向
603019,华金证券,谭志勇,2016-04-27,20161027.0,买入,,调高,评级变动方向
603111,华金证券,张仲杰,2016-04-19,20161019.0,买入,,调高,评级变动方向
603128,长江证券,韩轶超,2016-01-06,20170106.0,买入,,调高,评级变动方向
603128,华泰证券,谢志才,2016-07-06,20170106.0,买入,,调高,评级变动方向
603223,国金证券,苏宝亮,2016-10-25,20171025.0,买入,增持,调高,评级变动方向
603308,中泰证券,笃慧,2016-01-07,20170107.0,买入,增持,调高,评级变动方向
603338,海通证券,龙华,2016-01-26,20160726.0,买入,,调高,评级变动方向
603338,中银国际,杨绍辉,2016-04-11,20170411.0,买入,谨慎买入,调高,评级变动方向
603338,西南证券,王颖婷,2016-08-01,20170201.0,买入,,调高,评级变动方向
603369,东北证券,李强,2016-08-22,20170222.0,买入,增持,调高,评级变动方向
603398,东北证券,许樱之,2016-08-01,20170201.0,买入,增持,调高,评级变动方向
603555,海通证券,于旭辉,2016-12-05,20170605.0,买入,,调高,评级变动方向
603566,长江证券,陈佳,2016-09-13,20170913.0,买入,,调高,评级变动方向
603588,东北证券,龚斯闻,2016-08-19,20170219.0,买入,增持,调高,评级变动方向
603588,华金证券,徐曼,2016-10-28,20170428.0,买入,,调高,评级变动方向
603601,海通证券,邱友锋,2016-03-16,20160916.0,买入,,调高,评级变动方向
603609,长江证券,陈佳,2016-06-01,20170601.0,买入,,调高,评级变动方向
603686,长江证券,刘军,2016-03-25,20170325.0,买入,,调高,评级变动方向
603718,申万宏源,宫衍海,2016-08-26,20170226.0,买入,增持,调高,评级变动方向
603737,长江证券,范超,2016-10-19,20171019.0,买入,,调高,评级变动方向
603788,长江证券,黄细里,2016-06-14,20170614.0,买入,,调高,评级变动方向
603808,海通证券,于旭辉,2016-07-22,20170122.0,买入,,调高,评级变动方向
603818,广发证券,申烨,2016-08-09,20170809.0,买入,谨慎增持,调高,评级变动方向
603818,海通证券,曾知,2016-10-26,20170426.0,买入,,调高,评级变动方向
603818,中信建投,花小伟,2016-12-16,20170616.0,买入,,调高,评级变动方向
603869,兴业证券,李跃博,2016-09-01,20170901.0,买入,,调高,评级变动方向
603885,申万宏源,王俊杰,2016-01-14,20160714.0,买入,,调高,评级变动方向
603885,中原证券,高世梁,2016-04-21,20161021.0,买入,,调高,评级变动方向
603898,中信建投,花小伟,2016-04-07,20161007.0,买入,,调高,评级变动方向
